Epoch,1000,2000,3000,4000,5000,6000,7000,8000,9000
297,2.7580,1.4231,1.1011,0.9182,0.7280,1.0302,0.6744,0.8335,0.4530
298,2.7450,1.4162,1.0990,0.9150,0.7198,1.0363,0.6692,0.8430,0.4747
299,2.7304,1.4168,1.0980,0.9171,0.7321,1.0329,0.6657,0.8390,0.4999
300,2.7191,1.4153,1.0950,0.9164,0.7386,1.0309,0.6645,0.8527,0.5078
301,2.7084,1.4117,1.0921,0.9164,0.7278,1.0276,0.6624,0.8518,0.5007
302,2.6956,1.4100,1.0894,0.9178,0.7422,1.0232,0.6573,0.8317,0.4683
303,2.6838,1.4103,1.0863,0.9143,0.7459,1.0136,0.6524,0.8324,0.4661
304,2.6716,1.4063,1.0848,0.9144,0.7256,1.0140,0.6480,0.8329,0.4652
305,2.6622,1.4062,1.0814,0.9157,0.7230,1.0143,0.6468,0.8371,0.4757
306,2.6487,1.3988,1.0802,0.9169,0.7228,1.0020,0.6455,0.8463,0.4884
307,2.6394,1.4044,1.0779,0.9145,0.7243,1.0030,0.6425,0.8241,0.4963
308,2.6267,1.3977,1.0765,0.9116,0.7326,1.0029,0.6362,0.8192,0.4747
309,2.6150,1.4001,1.0723,0.9118,0.7014,1.0029,0.6361,0.8311,0.4921
310,2.6058,1.3938,1.0691,0.9124,0.7213,1.0012,0.6317,0.8325,0.5269
311,2.5935,1.3939,1.0671,0.9124,0.7320,0.9766,0.6305,0.8316,0.5078
312,2.5837,1.3913,1.0663,0.9123,0.7117,0.9852,0.6331,0.8245,0.4713
313,2.5710,1.3891,1.0638,0.9113,0.7059,0.9746,0.6252,0.8234,0.4613
314,2.5622,1.3856,1.0606,0.9108,0.6950,0.9692,0.6172,0.8416,0.4634
315,2.5498,1.3859,1.0590,0.9069,0.7239,0.9695,0.6183,0.8207,0.4828
316,2.5384,1.3861,1.0566,0.9149,0.7174,0.9753,0.6211,0.8227,0.4941
317,2.5281,1.3826,1.0544,0.9105,0.7060,0.9753,0.6109,0.8217,0.4938
318,2.5203,1.3814,1.0526,0.9112,0.7255,0.9708,0.6106,0.8104,0.5005
319,2.5091,1.3809,1.0495,0.9090,0.7058,0.9568,0.6081,0.8329,0.4890
320,2.4999,1.3828,1.0488,0.9100,0.7226,0.9721,0.6084,0.8049,0.4649
321,2.4885,1.3715,1.0470,0.9107,0.7143,0.9492,0.6049,0.8106,0.5136
322,2.4804,1.3784,1.0442,0.9068,0.7272,0.9335,0.6018,0.8082,0.4760
323,2.4692,1.3708,1.0426,0.9041,0.7189,0.9540,0.5987,0.8172,0.4744
324,2.4589,1.3733,1.0413,0.9067,0.7231,0.9562,0.5998,0.8093,0.4820
325,2.4520,1.3698,1.0397,0.9053,0.7025,0.9475,0.5977,0.8013,0.4822
326,2.4420,1.3624,1.0354,0.9060,0.6908,0.9365,0.5958,0.8108,0.4613
327,2.4322,1.3647,1.0352,0.9048,0.7180,0.9382,0.5904,0.8082,0.4993
328,2.4222,1.3625,1.0332,0.9034,0.7023,0.9336,0.5889,0.8075,0.4861
329,2.4132,1.3579,1.0306,0.9039,0.7013,0.9258,0.5895,0.8004,0.4556
330,2.4044,1.3603,1.0295,0.9058,0.7010,0.9274,0.5873,0.8004,0.5111
331,2.3961,1.3579,1.0277,0.9050,0.7105,0.9322,0.5841,0.8310,0.4875
332,2.3869,1.3555,1.0254,0.9037,0.6941,0.9223,0.5803,0.8280,0.4824
333,2.3762,1.3527,1.0213,0.9039,0.7193,0.9155,0.5775,0.8019,0.4620
334,2.3682,1.3534,1.0227,0.9022,0.6866,0.9209,0.5762,0.7918,0.5127
335,2.3611,1.3544,1.0184,0.9031,0.6985,0.9033,0.5730,0.7943,0.4864
336,2.3512,1.3462,1.0171,0.9011,0.6872,0.9268,0.5767,0.7984,0.4827
337,2.3414,1.3505,1.0173,0.9029,0.6866,0.8988,0.5712,0.7821,0.5375
338,2.3329,1.3481,1.0143,0.9030,0.7017,0.9042,0.5723,0.7863,0.4444
339,2.3243,1.3453,1.0149,0.8986,0.6877,0.9000,0.5677,0.8048,0.4805
340,2.3157,1.3456,1.0119,0.9014,0.7004,0.8965,0.5689,0.7934,0.4567
341,2.3085,1.3444,1.0092,0.9005,0.6818,0.8969,0.5643,0.7866,0.4689
342,2.2985,1.3435,1.0097,0.8973,0.6757,0.8865,0.5638,0.7888,0.4659
343,2.2931,1.3354,1.0066,0.9019,0.6817,0.9039,0.5602,0.7822,0.4687
344,2.2838,1.3420,1.0053,0.8998,0.6829,0.8830,0.5620,0.7780,0.4727
345,2.2783,1.3420,1.0040,0.8977,0.6846,0.8880,0.5602,0.7768,0.4541
346,2.2686,1.3432,1.0026,0.8964,0.6714,0.9000,0.5580,0.7924,0.5068
347,2.2605,1.3334,1.0011,0.8986,0.6780,0.8820,0.5534,0.8003,0.4662
348,2.2512,1.3393,0.9985,0.9019,0.6853,0.8837,0.5557,0.7774,0.4831
349,2.2461,1.3330,0.9966,0.8970,0.6787,0.8950,0.5598,0.7927,0.4505
350,2.2356,1.3278,0.9949,0.8985,0.6834,0.8707,0.5580,0.7672,0.4507
351,2.2289,1.3330,0.9940,0.8957,0.6792,0.8923,0.5525,0.7841,0.4689
352,2.2227,1.3301,0.9911,0.8990,0.7131,0.8661,0.5508,0.7739,0.4553
353,2.2163,1.3274,0.9905,0.8987,0.6822,0.8798,0.5450,0.7725,0.4759
354,2.2086,1.3268,0.9896,0.8952,0.6785,0.8799,0.5442,0.7582,0.4589
355,2.1987,1.3229,0.9875,0.8969,0.6873,0.8847,0.5478,0.7749,0.4653
356,2.1931,1.3217,0.9872,0.8957,0.6701,0.8848,0.5442,0.7779,0.5184
357,2.1838,1.3202,0.9855,0.8915,0.7280,0.8729,0.5418,0.7604,0.4591
358,2.1801,1.3211,0.9837,0.8941,0.6810,0.8762,0.5446,0.7721,0.4923
359,2.1706,1.3166,0.9820,0.8934,0.6954,0.8830,0.5411,0.7782,0.4728
360,2.1639,1.3226,0.9813,0.8936,0.6654,0.8598,0.5408,0.7633,0.4479
361,2.1561,1.3195,0.9815,0.8942,0.6697,0.8581,0.5378,0.7620,0.4690
362,2.1495,1.3118,0.9784,0.8907,0.6686,0.8764,0.5393,0.7692,0.4731
363,2.1435,1.3153,0.9772,0.8940,0.6652,0.8544,0.5400,0.7613,0.4749
364,2.1372,1.3123,0.9768,0.8923,0.6571,0.8653,0.5366,0.7733,0.4952
365,2.1294,1.3063,0.9735,0.8909,0.6681,0.8595,0.5343,0.7592,0.4818
366,2.1224,1.3112,0.9731,0.8914,0.6679,0.8776,0.5332,0.7514,0.4454
367,2.1155,1.3079,0.9721,0.8918,0.6613,0.8621,0.5290,0.7653,0.4472
368,2.1087,1.3050,0.9714,0.8911,0.6586,0.8738,0.5305,0.7524,0.4497
369,2.1026,1.3077,0.9694,0.8927,0.6650,0.8562,0.5324,0.7578,0.4852
370,2.0966,1.3068,0.9676,0.8859,0.6650,0.8412,0.5309,0.7501,0.4905
371,2.0908,1.3094,0.9667,0.8890,0.6545,0.8594,0.5288,0.7585,0.5513
372,2.0834,1.3059,0.9657,0.8910,0.6814,0.8386,0.5270,0.7619,0.5071
373,2.0780,1.3044,0.9642,0.8901,0.6706,0.8554,0.5282,0.7306,0.4514
374,2.0705,1.3007,0.9634,0.8912,0.6507,0.8530,0.5217,0.7499,0.4427
375,2.0630,1.2984,0.9616,0.8870,0.6610,0.8456,0.5245,0.7382,0.4568
376,2.0581,1.3030,0.9610,0.8907,0.7016,0.8631,0.5226,0.7325,0.4762
377,2.0507,1.2973,0.9601,0.8876,0.6515,0.8397,0.5260,0.7342,0.4782
378,2.0448,1.2992,0.9590,0.8874,0.6416,0.8416,0.5191,0.7490,0.4408
379,2.0385,1.2915,0.9577,0.8884,0.6611,0.8554,0.5187,0.7194,0.4819
380,2.0320,1.2919,0.9572,0.8907,0.6489,0.8716,0.5180,0.7264,0.4574
381,2.0249,1.2898,0.9544,0.8879,0.6598,0.8594,0.5208,0.7501,0.4820
382,2.0199,1.2943,0.9526,0.8857,0.6538,0.8597,0.5161,0.7213,0.4851
383,2.0130,1.2925,0.9518,0.8894,0.6364,0.8366,0.5146,0.7360,0.4396
384,2.0080,1.2890,0.9522,0.8821,0.6609,0.8481,0.5177,0.7188,0.4533
385,2.0035,1.2897,0.9512,0.8853,0.6510,0.8790,0.5155,0.7204,0.4369
386,1.9964,1.2871,0.9487,0.8864,0.6502,0.8035,0.5194,0.7248,0.4802
387,1.9918,1.2870,0.9470,0.8885,0.6450,0.8406,0.5098,0.7228,0.4445
388,1.9848,1.2844,0.9484,0.8865,0.6370,0.8285,0.5173,0.7098,0.4866
389,1.9789,1.2879,0.9477,0.8874,0.6462,0.8525,0.5138,0.7171,0.4599
390,1.9733,1.2862,0.9453,0.8843,0.6378,0.8622,0.5141,0.7123,0.4423
391,1.9673,1.2821,0.9436,0.8837,0.6391,0.8467,0.5141,0.7069,0.4670
392,1.9631,1.2790,0.9422,0.8840,0.6389,0.8536,0.5106,0.7193,0.4289
393,1.9570,1.2843,0.9422,0.8806,0.6526,0.8226,0.5090,0.7109,0.4714
394,1.9507,1.2769,0.9416,0.8859,0.6258,0.8317,0.5116,0.7016,0.4704
395,1.9456,1.2738,0.9402,0.8862,0.6265,0.8364,0.5075,0.6959,0.4608
396,1.9388,1.2818,0.9382,0.8809,0.6497,0.8553,0.5057,0.7308,0.4460
397,1.9356,1.2761,0.9377,0.8800,0.6405,0.8179,0.5073,0.6990,0.4340
398,1.9272,1.2818,0.9361,0.8830,0.6335,0.8369,0.5100,0.6970,0.4437
399,1.9223,1.2725,0.9364,0.8841,0.6350,0.8226,0.5031,0.7125,0.4882
400,1.9199,1.2726,0.9348,0.8784,0.6354,0.8171,0.5040,0.6923,0.4824
401,1.9129,1.2743,0.9341,0.8846,0.6413,0.8337,0.5062,0.6856,0.4472
402,1.9076,1.2673,0.9332,0.8838,0.6349,0.8214,0.5050,0.6751,0.4846
403,1.9026,1.2705,0.9318,0.8841,0.6319,0.8197,0.4996,0.6883,0.4377
404,1.8982,1.2667,0.9303,0.8787,0.6284,0.8236,0.5017,0.6739,0.4487
405,1.8928,1.2652,0.9308,0.8773,0.6427,0.8109,0.5028,0.6765,0.4684
406,1.8872,1.2684,0.9284,0.8833,0.6430,0.8433,0.4997,0.6881,0.4588
407,1.8832,1.2628,0.9288,0.8793,0.6245,0.8346,0.5020,0.6821,0.4182
408,1.8763,1.2644,0.9277,0.8780,0.6185,0.8362,0.4985,0.6753,0.5061
409,1.8712,1.2689,0.9266,0.8790,0.6147,0.8207,0.4997,0.6902,0.4814
410,1.8689,1.2604,0.9244,0.8807,0.6263,0.7887,0.4976,0.6826,0.5152
411,1.8620,1.2561,0.9249,0.8775,0.6325,0.8202,0.4976,0.6898,0.4400
412,1.8585,1.2653,0.9229,0.8796,0.6167,0.8461,0.4935,0.6669,0.4813
413,1.8520,1.2607,0.9226,0.8767,0.6280,0.8096,0.5018,0.6550,0.4307
414,1.8489,1.2569,0.9221,0.8792,0.6475,0.8833,0.4962,0.6618,0.4594
415,1.8436,1.2589,0.9202,0.8752,0.6175,0.8345,0.4942,0.6778,0.4776
416,1.8389,1.2518,0.9201,0.8746,0.6361,0.8147,0.4979,0.6769,0.4776
417,1.8332,1.2530,0.9205,0.8762,0.6122,0.8156,0.4940,0.6655,0.4432
418,1.8288,1.2596,0.9191,0.8760,0.6060,0.8450,0.4929,0.6678,0.4603
419,1.8235,1.2567,0.9185,0.8784,0.6196,0.8017,0.4912,0.6810,0.4496
420,1.8194,1.2527,0.9169,0.8784,0.6326,0.8171,0.4912,0.6686,0.4494
421,1.8162,1.2581,0.9156,0.8727,0.6247,0.8335,0.4941,0.6557,0.4640
422,1.8109,1.2440,0.9161,0.8720,0.6213,0.8100,0.4893,0.6681,0.4415
423,1.8059,1.2453,0.9145,0.8745,0.6299,0.8124,0.4928,0.6609,0.4447
424,1.8008,1.2476,0.9133,0.8733,0.6166,0.7788,0.4931,0.6456,0.4261
425,1.7973,1.2502,0.9120,0.8735,0.6142,0.7980,0.4892,0.6814,0.4829
426,1.7912,1.2491,0.9113,0.8756,0.6332,0.8007,0.4893,0.6777,0.4821
427,1.7894,1.2462,0.9107,0.8728,0.6122,0.8495,0.4874,0.6723,0.4548
428,1.7855,1.2444,0.9114,0.8708,0.6201,0.8100,0.4978,0.6565,0.4382
429,1.7793,1.2433,0.9086,0.8742,0.6049,0.7781,0.4880,0.6490,0.4554
430,1.7762,1.2421,0.9093,0.8756,0.6217,0.8393,0.4893,0.6276,0.4594
431,1.7709,1.2393,0.9080,0.8723,0.6216,0.7979,0.4872,0.6397,0.4338
432,1.7654,1.2444,0.9089,0.8739,0.6281,0.7957,0.4906,0.6485,0.5171
433,1.7627,1.2413,0.9059,0.8736,0.6325,0.7915,0.4837,0.6516,0.4461
434,1.7573,1.2412,0.9067,0.8720,0.6144,0.8113,0.4861,0.6824,0.4531
435,1.7543,1.2421,0.9051,0.8711,0.6182,0.8295,0.4832,0.6284,0.4389
436,1.7510,1.2385,0.9040,0.8715,0.6129,0.7921,0.4843,0.6413,0.4457
437,1.7482,1.2392,0.9055,0.8688,0.6060,0.8247,0.4838,0.6542,0.4414
438,1.7418,1.2389,0.9028,0.8729,0.6115,0.7970,0.4860,0.6468,0.4522
439,1.7377,1.2320,0.9017,0.8692,0.6099,0.8183,0.4877,0.6544,0.4399
440,1.7338,1.2360,0.9001,0.8726,0.6085,0.8144,0.4793,0.6271,0.4314
441,1.7300,1.2364,0.9011,0.8725,0.6107,0.8062,0.4833,0.6687,0.4313
442,1.7266,1.2369,0.8992,0.8690,0.6040,0.8030,0.4865,0.6538,0.4422
443,1.7225,1.2302,0.8983,0.8655,0.6277,0.8011,0.4843,0.6544,0.4279
444,1.7195,1.2354,0.8986,0.8690,0.6318,0.8273,0.4803,0.6898,0.4634
445,1.7150,1.2331,0.8966,0.8725,0.6287,0.7789,0.4826,0.6487,0.4366
446,1.7114,1.2255,0.8961,0.8703,0.6145,0.8098,0.4805,0.6321,0.4208
447,1.7074,1.2319,0.8967,0.8669,0.6225,0.7813,0.4845,0.6452,0.4244
448,1.7033,1.2301,0.8944,0.8682,0.6127,0.7773,0.4868,0.6539,0.4419
449,1.7004,1.2332,0.8946,0.8681,0.6032,0.7961,0.4778,0.6220,0.4291
450,1.6959,1.2293,0.8937,0.8688,0.6015,0.7767,0.4845,0.6495,0.4267
451,1.6936,1.2306,0.8939,0.8669,0.6123,0.7830,0.4749,0.6404,0.4503
452,1.6887,1.2215,0.8915,0.8664,0.6068,0.8040,0.4778,0.6586,0.4459
453,1.6846,1.2208,0.8916,0.8655,0.6159,0.8006,0.4779,0.7020,0.4524
454,1.6814,1.2275,0.8899,0.8639,0.6072,0.8121,0.4784,0.6358,0.4634
455,1.6795,1.2251,0.8904,0.8626,0.6024,0.8245,0.4794,0.6479,0.4555
456,1.6737,1.2229,0.8883,0.8632,0.6161,0.7810,0.4780,0.6280,0.4485
457,1.6707,1.2190,0.8892,0.8644,0.5955,0.8077,0.4769,0.6245,0.4304
458,1.6666,1.2086,0.8876,0.8648,0.6387,0.8116,0.4729,0.6250,0.4431
459,1.6637,1.2262,0.8872,0.8643,0.6138,0.7923,0.4745,0.6131,0.4218
460,1.6620,1.2199,0.8874,0.8629,0.6197,0.8000,0.4749,0.6343,0.4604
461,1.6563,1.2235,0.8877,0.8604,0.6034,0.7598,0.4761,0.6480,0.4237
462,1.6521,1.2193,0.8850,0.8609,0.6016,0.7851,0.4746,0.6799,0.4515
463,1.6483,1.2242,0.8846,0.8628,0.6095,0.7814,0.4751,0.6374,0.4810
464,1.6442,1.2209,0.8825,0.8607,0.6085,0.7685,0.4744,0.6250,0.4472
465,1.6435,1.2158,0.8828,0.8642,0.6077,0.7968,0.4670,0.6477,0.4370
466,1.6409,1.2136,0.8825,0.8616,0.5977,0.8101,0.4726,0.6447,0.4093
467,1.6346,1.2136,0.8804,0.8600,0.5884,0.8208,0.4735,0.6651,0.4196
468,1.6321,1.2242,0.8803,0.8614,0.6045,0.7593,0.4696,0.6309,0.4277
469,1.6289,1.2092,0.8811,0.8626,0.6025,0.7830,0.4757,0.6679,0.4630
470,1.6256,1.2086,0.8800,0.8600,0.5966,0.7846,0.4734,0.6629,0.4831
471,1.6220,1.2061,0.8793,0.8609,0.6002,0.7863,0.4714,0.6316,0.4210
472,1.6193,1.2029,0.8788,0.8565,0.5991,0.7874,0.4754,0.6501,0.4655
473,1.6152,1.2159,0.8788,0.8594,0.6024,0.7679,0.4676,0.6689,0.4379
474,1.6127,1.2125,0.8750,0.8674,0.6133,0.7876,0.4702,0.6821,0.4440
475,1.6087,1.2098,0.8775,0.8583,0.6025,0.8061,0.4716,0.6759,0.4157
476,1.6061,1.2068,0.8759,0.8597,0.6271,0.8095,0.4755,0.6722,0.4574
477,1.6037,1.2070,0.8748,0.8593,0.5936,0.7555,0.4715,0.6361,0.4110
478,1.6012,1.2028,0.8745,0.8628,0.6106,0.7757,0.4718,0.6260,0.4280
479,1.5983,1.2151,0.8753,0.8566,0.6052,0.7506,0.4706,0.6480,0.4325
480,1.5927,1.2007,0.8729,0.8582,0.6112,0.7863,0.4648,0.6420,0.4736
481,1.5900,1.1985,0.8723,0.8566,0.6116,0.7614,0.4668,0.6241,0.4536
482,1.5876,1.2014,0.8730,0.8557,0.5966,0.8119,0.4696,0.6226,0.4005
483,1.5858,1.1976,0.8716,0.8633,0.6075,0.7540,0.4655,0.6539,0.4527
484,1.5813,1.1994,0.8715,0.8544,0.5849,0.7574,0.4659,0.6359,0.4179
485,1.5784,1.2028,0.8691,0.8570,0.5998,0.7675,0.4669,0.6290,0.4289
486,1.5749,1.1986,0.8708,0.8580,0.5901,0.7576,0.4647,0.6344,0.4447
487,1.5733,1.2021,0.8687,0.8545,0.5871,0.7725,0.4706,0.6460,0.4241
488,1.5705,1.1982,0.8677,0.8546,0.6222,0.7841,0.4689,0.6495,0.4343
489,1.5671,1.1986,0.8678,0.8534,0.5935,0.7726,0.4662,0.6541,0.4485
490,1.5631,1.2002,0.8670,0.8535,0.5914,0.7444,0.4695,0.6347,0.4422
491,1.5599,1.2026,0.8651,0.8554,0.6137,0.7938,0.4688,0.6773,0.4506
492,1.5568,1.1926,0.8659,0.8539,0.5907,0.7728,0.4596,0.6579,0.5022
493,1.5544,1.1945,0.8649,0.8538,0.5857,0.7602,0.4638,0.6229,0.4075
494,1.5522,1.1900,0.8654,0.8535,0.5903,0.7790,0.4649,0.6623,0.4276
495,1.5488,1.1931,0.8627,0.8518,0.5939,0.7462,0.4676,0.6249,0.4676
496,1.5457,1.1945,0.8632,0.8515,0.5945,0.7899,0.4650,0.6118,0.4221
497,1.5409,1.1912,0.8633,0.8531,0.5973,0.7547,0.4643,0.6073,0.4378
498,1.5382,1.1876,0.8619,0.8522,0.6008,0.7498,0.4632,0.6618,0.3982
499,1.5357,1.1821,0.8608,0.8537,0.6055,0.7610,0.4600,0.6536,0.4253
500,1.5344,1.1970,0.8621,0.8515,0.5936,0.7924,0.4589,0.6597,0.4544
